tag,id,name,product
Sant_3556,3422,yjdC,Putative HTH-type transcriptional regulator
Sant_3559,3423,-,hypothetical protein
Sant_3560,3424,-,Yop type III secretion system effector
Sant_3561,3425,dgkA,Diacylglycerol kinase
Sant_3562,3426,-,Adenylate kinase
Sant_3563,3427,yocS,Bile acid:sodium symporter
Sant_3564,3428,modB,Putative sulfate/molybdate ABC transporter permease component
Sant_3565,3429,modA,Putative extracellular solute-binding protein
Sant_3566,3430,-,hypothetical protein
Sant_3567,3431,arnT2,4-amino-4-deoxy-L-arabinose transferase
Sant_3568,3432,-,Putative undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
Sant_3569,3433,-,Cupin domain-containing protein
Sant_3570,3434,-,hypothetical protein
Sant_3571,3435,-,hypothetical protein
Sant_3572,3436,-,O-methyltransferase
Sant_3573,3437,livF,ATP-binding component branched-chain amino acid transport
Sant_3574,3438,livG,Branched-chain amino acid transport system ATP-binding protein
Sant_3575,3439,livM,Branched-chain amino acid transport system permease protein
Sant_3576,3440,livH,Branched-chain amino acid transport system permease protein
Sant_3577,3441,livK,Extracellular ligand-binding receptor
Sant_3578,3442,gcrA,Putative cell cycle regulator
Sant_3579,3443,yifK,Putative amino acid permease
Sant_3580,3444,-,hypothetical protein
Sant_3581,3445,-,Putative Glycosyl hydrolase family 15
Sant_3582,3446,-,hypothetical protein
Sant_3583,3447,-,hypothetical protein
Sant_3584,3448,-,Antibiotic biosynthesis monooxygenase protein
Sant_3585,3449,-,Alpha/beta hydrolase family protein
Sant_3586,3450,-,Putative diguanylate phosphodiesterase
Sant_3587,3451,ypeR,Transcriptional activator of quorum-sensing system
Sant_3588,3452,ypeI,luxI homolog
Sant_3589,3453,-,Oxidoreductase
Sant_3590,3454,exbD,Biopolymer transport protein
Sant_3591,3455,exbB,Biopolymer transport protein
Sant_3592,3456,metC,Cystathionine beta-lyase
Sant_3593,3457,yghB,membrane protein
Sant_3594,3458,dkgA,"2,5-diketo-D-gluconate reductase A"
Sant_3595,3459,sufI,Cell division protein
Sant_3596,3460,plsC,1-acyl-glycerol-3-phosphate acyltransferase
Sant_3597,3461,parC,DNA topoisomerase IV subunit A
Sant_3598,3462,ygiN,quinol monooxygenase
Sant_3599,3463,mtnK,5-methylthioribose kinase
Sant_3600,3464,-,"Translation initiation factor, aIF-2BI family"
Sant_3601,3465,-,Putative dioxygenase
Sant_3602,3466,masA,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase-phosphatase"
Sant_3603,3467,-,Putative epimerase/aldolase
Sant_3604,3468,parE,DNA topoisomerase IV subunit B
Sant_3605,3469,yqiA,Esterase
Sant_3606,3470,cpdA,"Cyclic 3',5'-adenosine monophosphate phosphodiesterase"
Sant_3607,3471,yqiB,dehydrogenase
Sant_3608,3472,nudF,Putative ADP-ribose pyrophosphatase
Sant_3609,3473,tolC,Outer membrane protein precursor
Sant_3610,3474,-,hypothetical protein
Sant_3611,3475,ygiC,Glutathionylspermidine synthase
Sant_3612,3476,-,Extradiol ring-cleavage dioxygenase class III protein subunit B
Sant_3613,3477,-,"NAD-dependent epimerase/dehydratase, male-sterility like protein"
Sant_3614,3478,ribB,"3,4-dihydroxy-2-butanone 4-phosphate synthase"
Sant_3615,3479,-,hypothetical protein
Sant_3616,3480,rfaE,Bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase
Sant_3617,3481,glnE,Bifunctional glutamine-synthetase adenylyltransferase/deadenyltransferase
Sant_3618,3482,ygiF,Adenylate cyclase
Sant_3619,3483,ygiM,"Putative signal transduction protein, SH3 domainprotein"
Sant_3620,3484,cca,Multifunctional tRNA nucleotidyl transferase/2'3'-cycli phosphodiesterase/2'nucleotidase/phosphatase
Sant_3621,3485,bacA,Undecaprenyl pyrophosphate phosphatase
Sant_3622,3486,folB,Dihydroneopterin aldolase
Sant_3623,3487,ygiH,Putative glycerol-3-phosphate acyltransferase
Sant_3624,3488,gcp,O-sialoglycoprotein endopeptidase
Sant_3625,3489,rpsU,30S ribosomal protein S21
Sant_3626,3490,dnaG,DNA primase
Sant_3627,3491,rpoD,RNA polymerase sigma-70 factor
Sant_3628,3492,mug,G:T/U mismatch-specific DNA glycosylase
Sant_3630,3493,-,hypothetical protein
Sant_3631,3494,-,Phage transcriptional regulator
Sant_3632,3495,-,hypothetical protein
Sant_3633,3496,-,MFS superfamily permease protein
Sant_3634,3497,-,hypothetical protein
Sant_3635,3498,-,hypothetical protein
Sant_3636,3499,-,Transcripitional regulator
Sant_3637,3500,-,Putative lipid A core surface polymer ligase
Sant_3638,3501,-,Putative heptosyl transferase
Sant_3639,3502,-,"2,5-diketo-D-gluconic acid reductase A"
Sant_3640,3503,regC,Prophage P2 protein
Sant_3642,3504,-,CI repressor
Sant_3643,3505,-,hypothetical protein
Sant_3644,3506,-,hypothetical protein
Sant_3645,3507,ygjO,Putative ribosomal RNA small subunit methyltransferase D
Sant_3646,3508,-,Oxidoreductase domain protein
Sant_3647,3509,-,Glutamine amidotransferase class-I
Sant_3648,3510,alx,Putative transport protein
Sant_3649,3511,ygjV,membrane protein
Sant_3650,3512,uxaA,Altronate hydrolase
Sant_3651,3513,uxaB,Altronate oxidoreductase
Sant_3652,3514,uxaC,Glucuronate isomerase
Sant_3653,3515,exuT,D-galactonate transporter
Sant_3654,3516,exuR,Exu regulon transcriptional regulator
Sant_3655,3517,-,hypothetical protein
Sant_3656,3518,-,Putative permease protein
Sant_3657,3519,-,hypothetical protein
Sant_3658,3520,yqjA,membrane protein
Sant_3659,3521,yqjB,modulator protein
Sant_3660,3522,yqjD,membrane protein
Sant_3661,3523,yqjE,Inner membrane protein
Sant_3662,3524,yqjK,cell division protein
Sant_3663,3525,-,ThiJ/PfpI domain protein
Sant_3664,3526,nemR,"Putative transcriptional regulator, TetR family"
Sant_3665,3527,yqjF,"Inner membrane protein YqjF, DoxX family protein"
Sant_3666,3528,yqjG,Glutathione S-transferase domain protein
Sant_3667,3529,yhaJ,LysR family transcriptional regulator
Sant_3668,3530,yhaK,Pirin domain-containing protein
Sant_3669,3531,-,hypothetical protein
Sant_3670,3532,rsmI,Putative uroporphyrin-III C/tetrapyrrole methyltransferase
Sant_3671,3533,lpoA,Penicillin-binding protein activator
Sant_3672,3534,-,Putative endonuclease
Sant_3673,3535,diaA,DnaA initiator-associating protein
Sant_3674,3536,yraP,membrane protein
Sant_3675,3537,mtgA,Monofunctional biosynthetic peptidoglycan transglycosylase
Sant_3676,3538,elbB,Isoprenoid biosynthesis protein
Sant_3677,3539,arcB,Aerobic respiration control sensor protein
Sant_3678,3540,yhcC,Fe-S oxidoreductase
Sant_3679,3541,gltB,Glutamate synthase subunit alpha
Sant_3680,3542,gltD,"Glutamate synthase, small subunit"
Sant_3681,3543,sspB,ClpXP protease specificity-enhancing factor
Sant_3682,3544,sspA,Stringent starvation protein A
Sant_3683,3545,rpsI,30S ribosomal protein S9
Sant_3684,3546,rplM,50S ribosomal protein L13
Sant_3685,3547,-,hypothetical protein
Sant_3686,3548,yhcB,Cytochrome d ubiquinol oxidase subunit III
Sant_3687,3549,degQ,Serine protease
Sant_3688,3550,degS,Serine endoprotease
Sant_3689,3551,murA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
Sant_3690,3552,yrbA,Putative BolA family transcriptional regulator
Sant_3691,3553,yrbB,Putative anti-sigma-B factor antagonist
Sant_3692,3554,yrbC,Organic solvent ABC transport protein
Sant_3693,3555,yrbD,phospholipid ABC transporter substrate-binding protein
Sant_3694,3556,yrbE,ABC transport permease
Sant_3695,3557,yrbF,Putative ABC transporter ATP-binding protein
Sant_3696,3558,yrbG,Sodium/calcium exchanger protein
Sant_3697,3559,kdsD,D-arabinose 5-phosphate isomerase
Sant_3698,3560,kdsC,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase
Sant_3699,3561,lptC,Putative exported protein
Sant_3700,3562,lptA,Putative lipopolysaccharide transport periplasmic protein
Sant_3701,3563,lptB,Putative ABC transporter ATP-binding protein
Sant_3702,3564,rpoN,RNA polymerase factor sigma-54
Sant_3703,3565,hpf,Putative sigma(54) modulation protein
Sant_3704,3566,ptsN,"PTS transporter subunit IIA, nitrogen-regulatoryprotein"
Sant_3705,3567,yhbJ,glmZ(sRNA)-inactivating NTPase
Sant_3706,3568,npr,Phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system
Sant_3707,3569,-,hypothetical protein
Sant_3708,3570,-,NADH:flavin oxidoreductase/NADH oxidase
Sant_3709,3571,-,HxlR family transcriptional regulator
Sant_3710,3572,aldA,Aldehyde Dehydrogenase
Sant_3711,3573,ysnF,Stress response protein
Sant_3712,3574,-,hypothetical protein
Sant_3713,3575,yaiW,lipoprotein
Sant_3714,3576,-,hypothetical protein
Sant_3715,3577,-,hypothetical protein
Sant_3716,3578,-,hypothetical protein
Sant_3717,3579,-,hypothetical protein
Sant_3718,3580,-,hypothetical protein
Sant_3719,3581,-,Putative YadA-like adhesin
Sant_3720,3582,-,Metal ion ABC transporter periplasmic component
Sant_3721,3583,-,Metal ion ABC transporter permease component
Sant_3722,3584,-,Metal ion ABC transporter ATP-binding component
Sant_3723,3585,-,Peptidoglycan synthetase
Sant_3724,3586,-,Putative MFS family transporter
Sant_3725,3587,-,hypothetical protein
Sant_3726,3588,-,Putative Zn-dependent protease
Sant_3727,3589,-,ABC transporter periplasmic sugar-binding protein
Sant_3728,3590,-,"Sugar ABC transporter, ATP-binding protein"
Sant_3729,3591,-,"Inner-membrane translocator, putative monosaccharide"
Sant_3730,3592,-,"Transcriptional regulator, DeoR family"
Sant_3731,3593,-,Glycerol-3-phosphate dehydrogenase
Sant_3732,3594,-,Deoxyribose-phosphate aldolase/phospho-2-dehydro-3-deoxyheptonate aldolase
Sant_3733,3595,-,L-xylulose kinase
Sant_3734,3596,-,Beta-lactamase
Sant_3735,3597,fucA,L-fuculose phosphate aldolase
Sant_3736,3598,fucP1,L-fucose transporter
Sant_3737,3599,fucI,L-fucose isomerase
Sant_3738,3600,fucK,L-fuculokinase
Sant_3739,3601,fucU,Fucose operon protein
Sant_3740,3602,fucR,DNA-binding transcriptional activator
Sant_3741,3603,-,hypothetical protein
Sant_3742,3604,-,Carbonic anhydrase
Sant_3743,3605,-,"3-dehydroquinate dehydratase, type I"
Sant_3744,3606,-,"ABC transport, ATP-binding protein/permease protein"
Sant_3745,3607,gatY,Tagatose-bisphosphate aldolase
Sant_3746,3608,agaS2,Tagatose-6-phosphate ketose/aldose isomerase
Sant_3747,3609,agaZ,Tagatose-6-phosphate kinase
Sant_3748,3610,-,DeoR family transcriptional regulator
Sant_3749,3611,-,"ROK family protein, putative fructokinase"
Sant_3750,3612,-,ArsR family transcriptional regulator
Sant_3751,3613,-,NADH:flavin oxidoreductase/NADH oxidase
Sant_3752,3614,xylH,Xylose transport system permease protein
Sant_3753,3615,xylG,Xylose import ATP-binding protein
Sant_3754,3616,xylF,Xylose ABC superfamily transporter
Sant_3755,3617,xlyA,Xylose isomerase
Sant_3756,3618,xylB,Xylulokinase
Sant_3757,3619,xlyR,Xylose operon regulatory protein
Sant_3758,3620,mgtB,"Magnesium-transporting ATPase, P-type 1"
Sant_3759,3621,mgtC,Mg(2+) transport protein C
Sant_3760,3622,-,Major facilitator superfamily transporter
Sant_3761,3623,-,LysR family transcriptional regulator
Sant_3762,3624,treA2,Periplasmic trehalase
Sant_3763,3625,gdhA,Glutamate dehydrogenase
Sant_3764,3626,gabP,Gamma-aminobutyrate transport protein
Sant_3765,3627,-,Alcohol dehydrogenase GroES domain protein
Sant_3766,3628,-,Alcohol dehydrogenase GroES domain protein
Sant_3767,3629,-,Integral membrane protein
Sant_3768,3630,-,Chitin binding protein
Sant_3769,3631,-,Osmotically inducible protein C
Sant_3770,3632,-,Putative transcriptional regulator
Sant_3771,3633,-,IclR family transcriptional regulator
Sant_3772,3634,-,L-carnitine dehydratase/bile acid-inducible protein F
Sant_3773,3635,-,L-carnitine dehydratase/bile acid-inducible protein F
Sant_3774,3636,-,Cro/Cl family transcriptional regulator
Sant_3775,3637,-,Putative L-rhamnose-proton symporter protein
Sant_3776,3638,-,Putative oxidoreductase
Sant_3777,3639,-,Putative amidohydrolase 2
Sant_3778,3640,-,Dihydrodipicolinate synthetase
Sant_3779,3641,-,hypothetical protein
Sant_3780,3642,-,MaoC domain protein dehydratase
Sant_3781,3643,fucO,"L-1,2-propanediol oxidoreductase, lactaldehyde reductase"
Sant_3783,3644,yjhF,Gluconate/H+ symporter
Sant_3784,3645,yjhG,Dehydratase
Sant_3785,3646,-,Dihydrodipicolinate synthase
Sant_3786,3647,-,Putative transcriptional regulator
Sant_3787,3648,-,Putative proteinase inhibitor I42
Sant_3788,3649,-,hypothetical protein
Sant_3789,3650,-,Putative dehydrogenase
Sant_3790,3651,-,LysR family transcriptional regulator
Sant_3791,3652,-,Putative superfamily I DNA helicase
Sant_3792,3653,-,hypothetical protein
Sant_3793,3654,-,hypothetical protein
Sant_3795,3655,-,IS3 transposase
Sant_3796,3656,-,Putative polyketide synthesis protein
Sant_3797,3657,lsrK,Autoinducer-2 (AI-2) kinase
Sant_3798,3658,lsrR,Lsr operon transcriptional repressor
Sant_3799,3659,lsrA,AI-2 transporter
Sant_3800,3660,lsrC,AI-2 import system permease protein
Sant_3801,3661,lsrD,AI-2 ABC transporter
Sant_3802,3662,lsrB,AI-2 transport protein
Sant_3803,3663,lsrF,AI-2 aldolase
Sant_3804,3664,lsrG,AI-2 degrading protein
Sant_3805,3665,-,Ribulose-3-phosphate epimerase
Sant_3810,3666,-,"Type I restriction enzyme, modification subunit"
Sant_3811,3667,-,Type-1 restriction enzyme specificity protein
Sant_3812,3668,prrC,Anticodon nuclease
Sant_3813,3669,-,DEAD/DEAH box helicase
Sant_3814,3670,-,hypothetical protein
Sant_3815,3671,-,Transposase IS3/IS911 family protein
Sant_3818,3672,nei,Endonuclease VIII
Sant_3819,3673,-,hypothetical protein
Sant_3820,3674,-,Putative surface layer protein
Sant_3821,3675,-,Transcriptional regulator
Sant_3822,3676,lptG,Permease protein
Sant_3823,3677,lptF,Permease protein
Sant_3824,3678,pepA,Leucyl aminopeptidase
Sant_3825,3679,holC,DNA polymerase III subunit chi
Sant_3826,3680,valS,Valyl-tRNA synthetase
Sant_3827,3681,yjgM,Putative acetyltransferase
Sant_3828,3682,rraB,Ribonuclease E inhibitor
Sant_3829,3683,argI,Ornithine carbamoyltransferase subunit I
Sant_3830,3684,-,hypothetical protein
Sant_3831,3685,pyrB,Aspartate carbamoyltransferase catalytic subunit
Sant_3832,3686,pyrI,Aspartate carbamoyltransferase regulatory subunit
Sant_3833,3687,yjgF,Endoribonuclease L-PSP
Sant_3834,3688,-,Serine/threonine dehydratase family protein
Sant_3835,3689,-,Type II site-specific deoxyribonuclease
Sant_3836,3690,nspV,Modification methylase
Sant_3837,3691,-,Anaerobic ribonucleoside-triphosphate reductase
Sant_3838,3692,-,Anaerobic ribonucleoside-triphosphate reductase activating protein
Sant_3839,3693,-,hypothetical protein
Sant_3840,3694,-,hypothetical protein
Sant_3841,3695,-,Outer membrane efflux protein
Sant_3842,3696,-,"Efflux transporter, RND family"
Sant_3843,3697,czcA,Putative cation efflux system protein
Sant_3844,3698,gltP,Proton/sodium-glutamate/aspartate transport protein
Sant_3845,3699,acs,Acetyl-CoA synthetase
Sant_3846,3700,yjcH,membrane protein
Sant_3847,3701,actP,Cation/acetate symporter
Sant_3848,3702,cidB,Holin-like protein
Sant_3849,3703,-,Effector of murein hydrolase
Sant_3850,3704,-,"Transcriptional regulator, LysR family"
Sant_3851,3705,yjcE,Putative sodium-hydrogen antiporter
Sant_3852,3706,fcuA,TonB-dependent siderophore receptor
Sant_3853,3707,-,Putative dehydrogenase
Sant_3854,3708,-,Putative LysR family transcriptional regulator
Sant_3855,3709,-,hypothetical protein
Sant_3856,3710,-,Sulfonate binding protein
Sant_3857,3711,-,OsmC family protein
Sant_3858,3712,-,Alkanesulfonate monooxygenase
Sant_3859,3713,-,Putative DNA segregation ATPase
Sant_3860,3714,ssb,Single-strand DNA-binding protein
Sant_3861,3715,uvrA,Excinuclease ABC subunit A
Sant_3862,3716,-,hypothetical protein
Sant_3863,3717,yjbQ,Thiamine-phosphate synthase
Sant_3864,3718,tyrB,Aromatic-amino-acid aminotransferase
Sant_3865,3719,dnaB,Replicative DNA helicase
Sant_3866,3720,qor,"Quinone oxidoreductase, NADPH-dependent"
Sant_3867,3721,pspG,Phage shock protein G
Sant_3868,3722,-,Hydantoinase
Sant_3869,3723,-,hypothetical protein
Sant_3870,3724,-,"Putative transcriptional regulator, PAS and GerEdomains"
Sant_3871,3725,dusA,TRNA-dihydrouridine synthase A
Sant_3872,3726,rcsA2,Putative colanic acid capsular biosynthesis protein
Sant_3873,3727,zur,Zinc uptake transcriptional repressor
Sant_3874,3728,-,Ser/Thr protein phosphatase domain protein
Sant_3875,3729,-,Putative stress-response protein
Sant_3876,3730,lexA,Transcriptional repressor protein
Sant_3877,3731,plsB,Glycerol-3-phosphate acyltransferase
Sant_3878,3732,ubiA,4-hydroxybenzoate octaprenyltransferase
Sant_3879,3733,ubiC,Chorismate pyruvate lyase
Sant_3880,3734,-,hypothetical protein
Sant_3881,3735,-,Exported protein
Sant_3882,3736,-,Putative lipoprotein
Sant_3883,3737,pgi,Glucose-6-phosphate isomerase
Sant_3884,3738,lysC,Aspartate kinase III
Sant_3885,3739,yjbB,Na/phosphate symporter
Sant_3886,3740,-,ABC transporter-like protein
Sant_3887,3741,-,"ABC transporter, permease component, putative"
Sant_3888,3742,-,Binding-protein-dependent transport systems inner membrane component
Sant_3889,3743,-,Type I phosphodiesterase/nucleotide pyrophosphatase
Sant_3890,3744,-,Extracellular solute-binding protein
Sant_3891,3745,-,GntR family transcriptional regulator
Sant_3892,3746,-,Short-chain dehydrogenase/reductase SDR
Sant_3893,3747,-,hypothetical protein
Sant_3894,3748,-,Stress responsive alpha-beta barrel domain-containing protein
Sant_3895,3749,-,Alcohol dehydrogenase GroES domain protein
Sant_3896,3750,-,"Aminotransferase, class III"
Sant_3897,3751,metH,Putative 5-methyltetrahydrofolate--homocysteine methyltransferase
Sant_3898,3752,gntK,Gluconate kinase 1
Sant_3899,3753,edd,Phosphogluconate dehydratase
Sant_3900,3754,metA,Homoserine O-succinyltransferase
Sant_3901,3755,-,hypothetical protein
Sant_3907,3756,purH,Bifunctional ideformyltransferase/IMP cyclohydrolase
Sant_3908,3757,purD,Phosphoribosylglycineamide synthase
Sant_3909,3758,yjaH,Putative lipoprotein
Sant_3910,3759,hupA,Transcriptional regulator HU subunit alpha
Sant_3911,3760,-,hypothetical protein
Sant_3912,3761,nfi,Endonuclease V
Sant_3913,3762,hemE,Uroporphyrinogen decarboxylase
Sant_3914,3763,nudC,NADH pyrophosphatase
Sant_3915,3764,rsd,Anti-RNA polymerase sigma 70 factor
Sant_3916,3765,thiC,Thiamine biosynthesis protein
Sant_3917,3766,thiE,Thiamine-phosphate pyrophosphorylase
Sant_3918,3767,thiF,Thiamine biosynthesis protein
Sant_3919,3768,thiS,Sulfur carrier protein
Sant_3920,3769,thiG,Thiazole biosynthesis protein
Sant_3921,3770,thiH,Thiamine biosynthesis protein
Sant_3922,3771,rpoC,DNA-directed RNA polymerase subunit beta
Sant_3923,3772,rpoB,DNA-directed RNA polymerase subunit beta
Sant_3924,3773,rplL,50S ribosomal protein L7/L12
Sant_3925,3774,rplJ,50S ribosomal protein L10
Sant_3926,3775,rplA,50S ribosomal protein L1
Sant_3927,3776,rplK,50S ribosomal protein L11
Sant_3928,3777,nusG,Transcription antitermination protein
Sant_3929,3778,secE,Preprotein translocase subunit
Sant_3930,3779,tufB,Elongation factor Tu
Sant_3935,3780,coaA,Pantothenate kinase
Sant_3936,3781,pepE,Peptidase E
Sant_3937,3782,birA,Biotin--protein ligase
Sant_3938,3783,murB,UDP-N-acetylenolpyruvoylglucosamine reductase
Sant_3939,3784,-,hypothetical protein
Sant_3947,3785,murI,Glutamate racemase
Sant_3948,3786,btuB,TonB-dependent vitamin B12 receptor
Sant_3949,3787,trmA,TRNA (uracil-5-)-methyltransferase
Sant_3950,3788,yijD,membrane protein
Sant_3951,3789,fabR,DNA-binding transcriptional repressor
Sant_3952,3790,sthA,Soluble pyridine nucleotide transhydrogenase
Sant_3953,3791,oxyR,DNA-binding transcriptional regulator
Sant_3954,3792,-,Hybrid peroxiredoxin
Sant_3955,3793,argH,Argininosuccinate lyase
Sant_3956,3794,argB,Acetylglutamate kinase
Sant_3957,3795,argC,N-acetyl-gamma-glutamyl-phosphate reductase
Sant_3958,3796,argE,Acetylornithine deacetylase
Sant_3959,3797,ppc,Phosphoenolpyruvate carboxylase
Sant_3960,3798,metF,"5,10-methylenetetrahydrofolate reductase"
Sant_3961,3799,metL,Bifunctional aspartate kinase II/homoserine dehydrogenase II
Sant_3962,3800,metB,Cystathionine gamma-synthase
Sant_3963,3801,metJ,Transcriptional repressor protein
Sant_3964,3802,-,Effector protein pipB2
Sant_3965,3803,rpmE2,50S ribosomal protein L31
Sant_3966,3804,priA,Primosome assembly protein
Sant_3967,3805,cytR,DNA-binding transcriptional regulator
Sant_3968,3806,ftsN,Cell division protein
Sant_3969,3807,hslV,ATP-dependent protease subunit
Sant_3970,3808,hslU,ATP-dependent protease ATP-binding subunit
Sant_3971,3809,-,"1,4-dihydroxy-2-naphthoate octaprenyltransferase"
Sant_3972,3810,rraA,Ribonuclease activity regulator protein
Sant_3973,3811,zapB,Cell division protein
Sant_3974,3812,glpF,MIP family glycerol uptake facilitator protein
Sant_3975,3813,glpK,Glycerol kinase
Sant_3976,3814,glpX,"Fructose-1,6-bisphosphatase, class II"
Sant_3977,3815,emrD,Multidrug resistance protein D
Sant_3978,3816,fpr,Ferredoxin-NADP reductase
Sant_3979,3817,-,hypothetical protein
Sant_3980,3818,tpiA,Triosephosphate isomerase
Sant_3981,3819,sbp,Sulfate transporter subunit
Sant_3982,3820,pfkA,6-phosphofructokinase
Sant_3983,3821,psiE,Phosphate-starvation-inducible protein E
Sant_3984,3822,pepM,Phosphoenolpyruvate phosphomutase
Sant_3985,3823,-,hypothetical protein
Sant_3986,3824,-,hypothetical protein
Sant_3987,3825,-,Putative lysine decarboxylase
Sant_3988,3826,-,NUDIX hydrolase
Sant_3989,3827,cpxP,Periplasmic repressor
Sant_3990,3828,cpxR,DNA-binding transcriptional regulator
Sant_3991,3829,cpxA,Two-component sensor kinase
Sant_3992,3830,trmL,Putative RNA methyltransferase
Sant_3993,3831,cysE,Serine acetyltransferase
Sant_3994,3832,gpsA,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase
Sant_3995,3833,secB,Preprotein translocase subunit
Sant_3996,3834,grxC,Glutaredoxin 3
Sant_3997,3835,yibN,Rhodanese domain-containing protein
Sant_3998,3836,envC,peptidase M37
Sant_3999,3837,-,hypothetical protein
Sant_4000,3838,lpsE,Glycosyl transferase group 1
Sant_4001,3839,-,hypothetical protein
Sant_4002,3840,rfaD,ADP-L-glycero-D-mannoheptose-6-epimerase
Sant_4003,3841,waaF,ADP-heptose:LPS heptosyltransferase II
Sant_4004,3842,waaC,ADP-heptose:LPS heptosyl transferase I
Sant_4005,3843,-,Glycosyl transferase family protein
Sant_4006,3844,rfaZ,Putative lipopolysaccharide glycosyltransferase
Sant_4007,3845,rfaL,Putative lipid A core:surface polymer ligase
Sant_4008,3846,walW,Lipopolysaccharide biosynthesis protein
Sant_4009,3847,waaB,Putative lipopolysaccharide glycosyltransferase
Sant_4010,3848,waaH,Family 2 glycosyl transferase
Sant_4011,3849,waaQ,Putative lipopolysaccharide glucosyltransferase
Sant_4012,3850,waaG,Putative lipopolysaccharide glycosyltransferase
Sant_4013,3851,waaA,3-deoxy-D-manno-octulosonic-acid transferase
Sant_4014,3852,kdtX,Lipopolysaccharide core biosynthesis glycosyl transferase
Sant_4015,3853,coaD,Phosphopantetheine adenylyltransferase
Sant_4016,3854,mutM,Formamidopyrimidine-DNA glycosylase
Sant_4017,3855,rpmG,50S ribosomal protein L33
Sant_4018,3856,rpmB,50S ribosomal protein L28
Sant_4019,3857,radC,DNA repair protein
Sant_4020,3858,dfp,Bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate synthase
Sant_4021,3859,dut,Deoxyuridine 5'-triphosphate nucleotidohydrolase
Sant_4022,3860,slmA,HTH-type protein
Sant_4023,3861,pyrE,Orotate phosphoribosyltransferase
Sant_4024,3862,-,hypothetical protein
Sant_4025,3863,rph,Ribonuclease PH
Sant_4026,3864,-,hypothetical protein
Sant_4027,3865,-,Arginase-like protein
Sant_4028,3866,-,Oligopeptide ABC transporter ATP-binding protein
Sant_4029,3867,-,Oligopeptide ABC transporter ATP-binding protein
Sant_4030,3868,-,N-methylhydantoinase A
Sant_4031,3869,-,N-methylhydantoinase B
Sant_4032,3870,-,MmgE/PrpD family protein
Sant_4033,3871,-,Binding-protein-dependent transport systems inner membrane component
Sant_4034,3872,-,Binding-protein-dependent transport systems inner membrane component
Sant_4035,3873,-,Extracellular solute-binding protein family 5
Sant_4036,3874,-,Putative peptidase
Sant_4037,3875,-,citrate synthase-like protein
Sant_4038,3876,-,"Transcriptional regulator, LysR family protein"
Sant_4039,3877,-,Major facilitator superfamily transporter
Sant_4040,3878,-,hypothetical protein
Sant_4041,3879,-,hypothetical protein
Sant_4042,3880,-,putative integral membrane protein
Sant_4043,3881,-,FAD dependent oxidoreductase
Sant_4044,3882,yplA,Phospholipase A
Sant_4045,3883,-,Polyketide synthase
Sant_4046,3884,-,Putative GCN5-related N-acetyltransferase
Sant_4047,3885,ydeP2,Formate dehydrogenase oxidoreductase protein
Sant_4048,3886,-,XRE family transcriptional regulator
Sant_4049,3887,ttr,Putative acetyltransferase
Sant_4050,3888,-,putative acyl esterase
Sant_4051,3889,-,Putative hydrolase
Sant_4052,3890,-,"Transcriptional regulator, AraC family with amidase-like domain"
Sant_4053,3891,-,hypothetical protein
Sant_4054,3892,-,Major facilitator superfamily transporter
Sant_4055,3893,-,"ABC peptide/opine transporter, periplasmic substrate-binding protein"
Sant_4056,3894,-,"Oligopeptide/dipeptide ABC transporter, ATPase subunit"
Sant_4057,3895,-,"Oligopeptide/dipeptide ABC transporter, ATPase subunit"
Sant_4058,3896,-,"ABC peptide/opine transporter, inner membrane subunit"
Sant_4059,3897,-,Binding-protein-dependent transport systems inner membrane component
Sant_4060,3898,-,lactoylglutathione lyase
Sant_4061,3899,-,Putative MarR family transcriptional regulator
Sant_4062,3900,gmk,Guanylate kinase
Sant_4063,3901,rpoZ,DNA-directed RNA polymerase subunit omega
Sant_4064,3902,spoT,"Bifunctional (p)ppGpp synthetase II/ guanosine-3',5'-bis pyrophosphate 3'-pyrophosphohydrolase"
Sant_4065,3903,recG,ATP-dependent DNA helicase
Sant_4066,3904,xanP,Uracil-xanthine permease
Sant_4067,3905,-,hypothetical protein
Sant_4068,3906,yiiD,Putative acetyltransferase
Sant_4069,3907,dtd,D-tyrosyl-tRNA deacylase
Sant_4070,3908,rbn,Ribonuclease BN
Sant_4071,3909,yihX,Phosphatase
Sant_4072,3910,fucP2,L-fucose:H+ symporter permease
Sant_4073,3911,deoR,"DNA-binding transcriptional repressor, DeoR family"
Sant_4074,3912,typA,Putative GTP-binding elongation factor
Sant_4075,3913,glnA,Glutamine synthetase
Sant_4076,3914,glnL,Nitrogen regulation protein NR(II)
Sant_4077,3915,glnG,Nitrogen regulation protein NR(I)
Sant_4078,3916,-,hypothetical protein
Sant_4079,3917,hemN,"Oxygen-independent coproporphyrinogen III oxidase, SAM and NAD(P)H dependent"
Sant_4080,3918,-,hypothetical protein
Sant_4081,3919,engB,Ribosome biogenesis GTP-binding protein
